9.8269482130841057e-01,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,0.0000000000000000e+00,7.7791533068441421e+00,8.1145625939949486e+00,9.8269482130841057e-01,9.9698610668213963e+00,9.8269482130841057e-01,9.8269482130841057e-01,7.7791533068441421e+00,7.7791533068441421e+00,5.3368724381310919e+00,7.7791533068441421e+00,7.7791533068441421e+00,7.7791533068441421e+00,7.7791533068441421e+00,7.7791533068441421e+00,6.8215643749331170e+00,7.7791533068441421e+00,0.0000000000000000e+00,4.7411998853131827e+00,9.9698610668213963e+00,7.7791533068441421e+00,7.7791533068441421e+00,9.9698610668213963e+00,9.9698610668213963e+00,9.9698610668213963e+00,7.7791533068441421e+00,9.9698610668213963e+00,7.7791533068441421e+00,1.1412869266315923e+01,9.9698610668213963e+00,7.7791533068441421e+00,9.9698610668213963e+00,6.8215643749331170e+00,3.7177456712369739e+00,3.7177456712369739e+00,1.1412869266315923e+01,5.3368724381310919e+00,3.7177456712369739e+00,8.1145625939949486e+00,7.7791533068441421e+00,3.7177456712369739e+00,1.1412869266315923e+01,9.8269482130841057e-01,7.7791533068441421e+00,9.8269482130841057e-01,1.1412869266315923e+01,3.7177456712369739e+00,9.9698610668213963e+00,7.7791533068441421e+00,1.1412869266315923e+01,7.7791533068441421e+00,9.9698610668213963e+00,5.3368724381310919e+00,3.7177456712369739e+00,5.3368724381310919e+00,1.1412869266315923e+01,9.9698610668213963e+00,8.1145625939949486e+00,9.8269482130841057e-01,9.8269482130841057e-01,9.9698610668213963e+00,2.8288896796504965e+00,7.7791533068441421e+00,7.7791533068441421e+00,1.9707445705676128e+00,9.9698610668213963e+00,1.1412869266315923e+01,7.7791533068441421e+00,1.9707445705676128e+00,2.8288896796504965e+00,2.8288896796504965e+00,1.9707445705676128e+00,7.7791533068441421e+00,1.1412869266315923e+01,1.1412869266315923e+01,3.7177456712369739e+00,8.1145625939949486e+00,9.9698610668213963e+00,7.7791533068441421e+00,3.7177456712369739e+00,2.8288896796504965e+00,2.8288896796504965e+00,4.7411998853131827e+00,9.9698610668213963e+00,3.7177456712369739e+00,3.7177456712369739e+00,9.8269482130841057e-01,1.1412869266315923e+01,3.7177456712369739e+00,3.7177456712369739e+00,3.7177456712369739e+00,9.9698610668213963e+00
1.9186269397845419e+00,6.8454338445721987e+00,7.7640583538782826e+00,7.7640583538782826e+00,7.7640583538782826e+00,6.8454338445721987e+00,2.6352170718422530e+00,4.9751374855271289e+00,7.7640583538782826e+00,9.4778772498208301e+00,3.8796969003022612e+00,9.4778772498208301e+00,9.5427379334332958e+00,9.5427379334332958e+00,9.5427379334332958e+00,6.8454338445721987e+00,5.6132688344800465e+00,3.8796969003022612e+00,3.8796969003022612e+00,2.6352170718422530e+00,3.8796969003022612e+00,5.6132688344800465e+00,9.5211880915267766e-01,7.7640583538782826e+00,9.5211880915267766e-01,7.7640583538782826e+00,5.6132688344800465e+00,9.4778772498208301e+00,6.8454338445721987e+00,7.7640583538782826e+00,9.4778772498208301e+00,2.6352170718422530e+00,9.5211880915267766e-01,7.7640583538782826e+00,9.5427379334332958e+00,9.5427379334332958e+00,9.5211880915267766e-01,2.6352170718422530e+00,6.8454338445721987e+00,7.7640583538782826e+00,3.8796969003022612e+00,3.8796969003022612e+00,7.7640583538782826e+00,9.5427379334332958e+00,4.9751374855271289e+00,5.6132688344800465e+00,7.7640583538782826e+00,8.8350058419574626e+00,5.6132688344800465e+00,2.6352170718422530e+00,3.8796969003022612e+00,4.9751374855271289e+00,8.8350058419574626e+00,7.7640583538782826e+00,9.5211880915267766e-01,2.6352170718422530e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,2.6352170718422530e+00,9.5211880915267766e-01,9.4778772498208301e+00,7.7640583538782826e+00,3.8796969003022612e+00,4.9751374855271289e+00,9.5211880915267766e-01,7.7640583538782826e+00,8.8350058419574626e+00,9.5211880915267766e-01,1.9186269397845419e+00,6.8454338445721987e+00,6.8454338445721987e+00,4.9751374855271289e+00,0.0000000000000000e+00,8.8350058419574626e+00,0.0000000000000000e+00,9.4778772498208301e+00,4.9751374855271289e+00,6.8454338445721987e+00,8.8350058419574626e+00,9.5427379334332958e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,8.8350058419574626e+00,2.6352170718422530e+00,9.4778772498208301e+00,9.5211880915267766e-01,8.8350058419574626e+00,8.8350058419574626e+00,0.0000000000000000e+00,8.8350058419574626e+00,9.5427379334332958e+00,3.8796969003022612e+00,9.5427379334332958e+00,4.9751374855271289e+00,1.9186269397845419e+00
6.5326856677978462e+00,2.9745566943957180e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,1.0924335260630238e+01,1.0924335260630238e+01,9.8196051778405185e+00,6.7379359431158585e+00,6.1082484933858536e+00,1.7615885255600112e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,9.1366379238076278e-01,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.7379359431158585e+00,6.1082484933858536e+00,9.8196051778405185e+00,1.0924335260630238e+01,5.0557115154018888e+00,1.0924335260630238e+01,1.0924335260630238e+01,6.7379359431158585e+00,2.9745566943957180e+00,2.9745566943957180e+00,6.7379359431158585e+00,6.7379359431158585e+00,8.7167462145492021e+00,1.7615885255600112e+00,4.0327427533040980e+00,1.0924335260630238e+01,6.5326856677978462e+00,2.9745566943957180e+00,8.7167462145492021e+00,6.5326856677978462e+00,1.0924335260630238e+01,5.0557115154018888e+00,4.0327427533040980e+00,1.0924335260630238e+01,6.7379359431158585e+00,5.0557115154018888e+00,4.0327427533040980e+00,1.0924335260630238e+01,1.0924335260630238e+01,6.7379359431158585e+00,5.0557115154018888e+00,5.0557115154018888e+00,6.7379359431158585e+00,5.0557115154018888e+00,5.0557115154018888e+00,5.0557115154018888e+00,9.8196051778405185e+00,5.0557115154018888e+00,1.0924335260630238e+01,1.0924335260630238e+01,1.0924335260630238e+01,9.1366379238076278e-01,9.1366379238076278e-01,8.7167462145492021e+00,6.7379359431158585e+00,8.7167462145492021e+00,8.7167462145492021e+00,2.9745566943957180e+00,2.9745566943957180e+00,8.7167462145492021e+00,8.7167462145492021e+00,6.5326856677978462e+00,1.0924335260630238e+01,8.7167462145492021e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7379359431158585e+00,8.7167462145492021e+00,6.5326856677978462e+00,6.5326856677978462e+00,8.7167462145492021e+00,8.7167462145492021e+00,8.7167462145492021e+00,0.0000000000000000e+00,6.5326856677978462e+00,1.0924335260630238e+01,9.1366379238076278e-01,6.5326856677978462e+00,8.7167462145492021e+00,6.7379359431158585e+00,8.7167462145492021e+00,0.0000000000000000e+00,1.0924335260630238e+01,4.0327427533040980e+00,1.0924335260630238e+01,6.7379359431158585e+00,8.7167462145492021e+00
6.2962214059607389e+00,6.2962214059607389e+00,6.2962214059607389e+00,1.0917248777831661e+01,1.0917248777831661e+01,0.0000000000000000e+00,3.5298477515590907e+00,0.0000000000000000e+00,6.2962214059607389e+00,5.1620279991993137e+00,1.0917248777831661e+01,2.7424887271506178e+00,1.0917248777831661e+01,1.0917248777831661e+01,7.2215496986858634e+00,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.8637613487992502e+00,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,6.2962214059607389e+00,8.8867618201593357e-01,5.1620279991993137e+00,3.5298477515590907e+00,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.8637613487992502e+00,1.0917248777831661e+01,6.2962214059607389e+00,6.2962214059607389e+00,6.2962214059607389e+00,1.0917248777831661e+01,8.8867618201593357e-01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,2.7424887271506178e+00,6.2962214059607389e+00,2.7424887271506178e+00,9.2068233409369977e+00,3.5298477515590907e+00,1.0917248777831661e+01,1.0917248777831661e+01,4.2791831480671139e+00,2.7424887271506178e+00,3.5298477515590907e+00,9.2068233409369977e+00,9.2068233409369977e+00,9.2068233409369977e+00,3.5298477515590907e+00,0.0000000000000000e+00,2.7424887271506178e+00,1.0917248777831661e+01,1.8637613487992502e+00,1.0917248777831661e+01,8.4200588284398172e+00,2.7424887271506178e+00,5.1620279991993137e+00,7.2215496986858634e+00,1.0917248777831661e+01,1.0917248777831661e+01,1.8637613487992502e+00,2.7424887271506178e+00,9.2068233409369977e+00,1.0917248777831661e+01,1.0917248777831661e+01,9.2068233409369977e+00,1.0917248777831661e+01,2.7424887271506178e+00,2.7424887271506178e+00,1.0917248777831661e+01,1.0917248777831661e+01,2.7424887271506178e+00,1.0917248777831661e+01,4.2791831480671139e+00,3.5298477515590907e+00,0.0000000000000000e+00,1.0917248777831661e+01,6.2962214059607389e+00,1.0917248777831661e+01,9.2068233409369977e+00,1.8637613487992502e+00,2.7424887271506178e+00,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,1.0917248777831661e+01,6.2962214059607389e+00,1.8637613487992502e+00,6.2962214059607389e+00
4.9744564658414605e+00,9.8879461263768533e+00,9.8879461263768533e+00,9.8879461263768533e+00,2.8855108890467251e+00,9.8879461263768533e+00,2.8855108890467251e+00,9.0951520697543273e+00,9.0951520697543273e+00,6.7621898627925683e+00,9.8879461263768533e+00,4.9744564658414605e+00,9.8879461263768533e+00,2.8855108890467251e+00,5.8215585966357555e+00,5.8215585966357555e+00,6.7621898627925683e+00,9.3743141612618004e+00,0.0000000000000000e+00,6.7621898627925683e+00,5.8215585966357555e+00,9.8879461263768533e+00,9.0951520697543273e+00,9.3743141612618004e+00,4.9744564658414605e+00,5.8215585966357555e+00,0.0000000000000000e+00,9.0325415124984409e-01,9.8879461263768533e+00,9.3743141612618004e+00,7.7254469235985557e+00,9.0325415124984409e-01,6.7621898627925683e+00,6.7621898627925683e+00,6.7621898627925683e+00,7.7254469235985557e+00,6.7621898627925683e+00,6.7621898627925683e+00,9.3743141612618004e+00,9.3743141612618004e+00,9.3743141612618004e+00,9.3743141612618004e+00,3.7996110768393221e+00,9.0951520697543273e+00,9.0951520697543273e+00,3.7996110768393221e+00,4.9744564658414605e+00,9.0951520697543273e+00,4.9744564658414605e+00,9.3743141612618004e+00,9.8879461263768533e+00,4.9744564658414605e+00,9.0951520697543273e+00,9.0951520697543273e+00,9.0951520697543273e+00,9.0951520697543273e+00,9.0951520697543273e+00,4.9744564658414605e+00,4.9744564658414605e+00,3.7996110768393221e+00,4.9744564658414605e+00,9.0951520697543273e+00,5.8215585966357555e+00,7.7254469235985557e+00,9.3743141612618004e+00,6.7621898627925683e+00,6.7621898627925683e+00,6.7621898627925683e+00,3.7996110768393221e+00,4.9744564658414605e+00,6.7621898627925683e+00,6.7621898627925683e+00,9.3743141612618004e+00,4.9744564658414605e+00,9.3743141612618004e+00,3.7996110768393221e+00,6.7621898627925683e+00,1.9086315542107222e+00,3.7996110768393221e+00,9.3743141612618004e+00,9.3743141612618004e+00,7.7254469235985557e+00,3.7996110768393221e+00,7.7254469235985557e+00,5.8215585966357555e+00,5.8215585966357555e+00,9.3743141612618004e+00,1.9086315542107222e+00,2.8855108890467251e+00,3.7996110768393221e+00,4.9744564658414605e+00,9.0951520697543273e+00,9.0325415124984409e-01,9.3743141612618004e+00,4.9744564658414605e+00,9.0325415124984409e-01,5.8215585966357555e+00,7.7254469235985557e+00,9.3743141612618004e+00,6.7621898627925683e+00
1.8798983662151763e+00,1.8798983662151763e+00,9.4071499258912699e+00,9.4071499258912699e+00,1.0142889069559260e+01,9.4071499258912699e+00,9.4071499258912699e+00,1.0142889069559260e+01,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,1.0142889069559260e+01,5.6684583681891922e+00,1.0142889069559260e+01,9.4071499258912699e+00,9.4071499258912699e+00,6.3350727678916279e+00,6.3350727678916279e+00,5.6684583681891922e+00,5.6684583681891922e+00,5.6684583681891922e+00,5.6684583681891922e+00,2.8258308942277601e+00,5.6684583681891922e+00,5.6684583681891922e+00,5.6684583681891922e+00,8.5007643585830337e+00,8.5007643585830337e+00,9.2269895502309718e-01,1.8798983662151763e+00,8.5007643585830337e+00,0.0000000000000000e+00,1.0142889069559260e+01,1.0142889069559260e+01,1.0142889069559260e+01,6.3350727678916279e+00,7.4676922819300078e+00,1.0142889069559260e+01,1.0142889069559260e+01,1.0142889069559260e+01,1.0142889069559260e+01,5.0511091800921779e+00,5.6684583681891922e+00,0.0000000000000000e+00,5.6684583681891922e+00,5.0511091800921779e+00,3.7442226006341968e+00,9.4071499258912699e+00,6.3350727678916279e+00,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,5.6684583681891922e+00,9.2269895502309718e-01,3.7442226006341968e+00,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,0.0000000000000000e+00,5.0511091800921779e+00,2.8258308942277601e+00,2.8258308942277601e+00,0.0000000000000000e+00,9.2269895502309718e-01,9.4071499258912699e+00,5.0511091800921779e+00,3.7442226006341968e+00,9.4071499258912699e+00,5.6684583681891922e+00,9.4071499258912699e+00,1.0142889069559260e+01,1.0142889069559260e+01,2.8258308942277601e+00,3.7442226006341968e+00,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,9.4071499258912699e+00,5.0511091800921779e+00,8.5007643585830337e+00,7.4676922819300078e+00,7.4676922819300078e+00,1.0142889069559260e+01,1.8798983662151763e+00,9.2269895502309718e-01,9.4071499258912699e+00,0.0000000000000000e+00,8.5007643585830337e+00,0.0000000000000000e+00,8.5007643585830337e+00,9.4071499258912699e+00,8.5007643585830337e+00,7.4676922819300078e+00,8.5007643585830337e+00,8.5007643585830337e+00,3.7442226006341968e+00,6.3350727678916279e+00,6.3350727678916279e+00,6.3350727678916279e+00
1.8553096646915279e+00,1.8553096646915279e+00,1.8553096646915279e+00,1.8553096646915279e+00,4.5706094462162126e+00,1.8553096646915279e+00,8.5136965700095590e+00,1.0083454029073478e+01,1.0083454029073478e+01,9.5733516313003584e+00,1.8553096646915279e+00,8.5136965700095590e+00,8.5136965700095590e+00,8.5136965700095590e+00,1.0083454029073478e+01,8.5136965700095590e+00,5.7073684072740374e+00,1.0083454029073478e+01,0.0000000000000000e+00,1.0083454029073478e+01,4.5706094462162126e+00,1.0083454029073478e+01,5.7073684072740374e+00,1.0083454029073478e+01,3.9039098508932630e+00,2.9238187546391154e+00,6.6619667286230468e+00,4.5706094462162126e+00,8.5136965700095590e+00,8.5136965700095590e+00,4.5706094462162126e+00,6.6619667286230468e+00,9.5733516313003584e+00,9.5733516313003584e+00,5.7073684072740374e+00,9.0825523613703729e-01,4.5706094462162126e+00,3.9039098508932630e+00,4.5706094462162126e+00,1.0083454029073478e+01,9.5733516313003584e+00,1.0083454029073478e+01,1.0083454029073478e+01,8.5136965700095590e+00,9.0825523613703729e-01,5.7073684072740374e+00,6.6619667286230468e+00,1.0083454029073478e+01,6.6619667286230468e+00,9.5733516313003584e+00,2.9238187546391154e+00,7.8664533907877674e+00,9.5733516313003584e+00,2.9238187546391154e+00,9.0825523613703729e-01,9.0825523613703729e-01,9.5733516313003584e+00,9.5733516313003584e+00,8.5136965700095590e+00,8.5136965700095590e+00,9.0825523613703729e-01,1.8553096646915279e+00,9.5733516313003584e+00,9.5733516313003584e+00,5.7073684072740374e+00,2.9238187546391154e+00,1.0083454029073478e+01,7.8664533907877674e+00,3.9039098508932630e+00,9.5733516313003584e+00,9.5733516313003584e+00,1.0083454029073478e+01,1.0083454029073478e+01,1.0083454029073478e+01,1.0083454029073478e+01,9.5733516313003584e+00,1.0083454029073478e+01,6.6619667286230468e+00,6.6619667286230468e+00,1.0083454029073478e+01,9.5733516313003584e+00,5.7073684072740374e+00,6.6619667286230468e+00,5.7073684072740374e+00,1.0083454029073478e+01,5.7073684072740374e+00,7.8664533907877674e+00,9.5733516313003584e+00,5.7073684072740374e+00,3.9039098508932630e+00,4.5706094462162126e+00,4.5706094462162126e+00,7.8664533907877674e+00,1.0083454029073478e+01,2.9238187546391154e+00,2.9238187546391154e+00,9.5733516313003584e+00,1.8553096646915279e+00,1.0083454029073478e+01,6.6619667286230468e+00
6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,4.0411505085630317e+00,9.1595418045503740e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3674620144593659e+00,4.0411505085630317e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,9.1595418045503740e-01,2.6689591031062427e+00,6.3842589494511808e+00,4.0411505085630317e+00,9.1595418045503740e-01,9.1595418045503740e-01,5.1547791831191709e+00,4.0411505085630317e+00,5.1547791831191709e+00,6.3674620144593659e+00,6.3674620144593659e+00,6.3674620144593659e+00,6.3842589494511808e+00,6.3674620144593659e+00,2.6689591031062427e+00,2.6689591031062427e+00,5.1547791831191709e+00,9.1595418045503740e-01,9.1595418045503740e-01,4.0411505085630317e+00,9.1595418045503740e-01,6.3842589494511808e+00,5.1547791831191709e+00,6.3674620144593659e+00,4.0411505085630317e+00,4.0411505085630317e+00,4.0411505085630317e+00,6.3842589494511808e+00,2.6689591031062427e+00,1.9988749301568929e+00,6.3674620144593659e+00,6.3674620144593659e+00,9.1595418045503740e-01,4.0411505085630317e+00,1.9988749301568929e+00,8.7937943285790006e+00,4.0411505085630317e+00,1.9988749301568929e+00,6.3674620144593659e+00,6.3674620144593659e+00,8.7937943285790006e+00,4.0411505085630317e+00,6.3674620144593659e+00,6.3674620144593659e+00,6.3674620144593659e+00,6.3674620144593659e+00,4.0411505085630317e+00,4.0411505085630317e+00,5.1547791831191709e+00,5.1547791831191709e+00,6.3674620144593659e+00,8.6265278437313100e+00,8.6265278437313100e+00,0.0000000000000000e+00,8.7937943285790006e+00,8.6265278437313100e+00,6.3674620144593659e+00,1.0577099412903111e+01,6.3842589494511808e+00,6.3842589494511808e+00,6.3842589494511808e+00,9.1595418045503740e-01,8.6265278437313100e+00,8.7937943285790006e+00,2.6689591031062427e+00,1.0577099412903111e+01,5.1547791831191709e+00,1.0577099412903111e+01,1.0577099412903111e+01,4.0411505085630317e+00,1.0577099412903111e+01,8.6265278437313100e+00,5.1547791831191709e+00,9.1595418045503740e-01,0.0000000000000000e+00,1.0577099412903111e+01,8.7937943285790006e+00,8.7937943285790006e+00,7.5871195031107215e+00,8.7937943285790006e+00,8.6265278437313100e+00,1.0577099412903111e+01,6.3674620144593659e+00
9.5286438542785152e+00,9.5286438542785152e+00,9.5286438542785152e+00,9.5286438542785152e+00,2.5909361500989210e+00,9.5286438542785152e+00,9.5286438542785152e+00,1.9491598395550214e+00,1.1484743812499470e+01,5.3998962020794519e+00,5.3998962020794519e+00,9.0292778518363082e-01,3.7865708436420316e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,9.5286438542785152e+00,0.0000000000000000e+00,9.5286438542785152e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,9.5286438542785152e+00,1.1484743812499470e+01,7.2156880614924299e+00,7.2156880614924299e+00,9.5286438542785152e+00,3.7865708436420316e+00,9.5286438542785152e+00,7.2156880614924299e+00,5.3998962020794519e+00,6.9870044380979524e+00,3.7865708436420316e+00,7.2156880614924299e+00,6.9870044380979524e+00,9.5286438542785152e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,7.2156880614924299e+00,8.2448250217882499e+00,1.1484743812499470e+01,1.1484743812499470e+01,7.2156880614924299e+00,1.1484743812499470e+01,1.1484743812499470e+01,1.1484743812499470e+01,3.7865708436420316e+00,4.7533351611397521e+00,1.1484743812499470e+01,1.1484743812499470e+01,1.1484743812499470e+01,3.7865708436420316e+00,3.7865708436420316e+00,3.7865708436420316e+00,1.1484743812499470e+01,4.7533351611397521e+00,8.2448250217882499e+00,4.7533351611397521e+00,6.9870044380979524e+00,4.7533351611397521e+00,7.2156880614924299e+00,4.7533351611397521e+00,9.5286438542785152e+00,4.7533351611397521e+00,4.7533351611397521e+00,1.1484743812499470e+01,1.1484743812499470e+01,1.9491598395550214e+00,5.3998962020794519e+00,2.5909361500989210e+00,1.9491598395550214e+00,1.9491598395550214e+00,0.0000000000000000e+00,1.1484743812499470e+01,7.2156880614924299e+00,7.2156880614924299e+00,4.7533351611397521e+00,6.9870044380979524e+00,7.2156880614924299e+00,3.7865708436420316e+00,1.1484743812499470e+01,4.7533351611397521e+00,9.5286438542785152e+00,9.5286438542785152e+00,6.9870044380979524e+00,1.1484743812499470e+01,1.1484743812499470e+01,1.1484743812499470e+01,8.2448250217882499e+00,9.5286438542785152e+00,2.5909361500989210e+00,1.1484743812499470e+01,1.1484743812499470e+01,6.9870044380979524e+00,8.2448250217882499e+00,1.1484743812499470e+01,5.3998962020794519e+00
1.0654670003323844e+01,1.0654670003323844e+01,1.0654670003323844e+01,3.7019395727641231e+00,4.7267234381119270e+00,9.5321586635691402e-01,8.3007737265696306e+00,8.3007737265696306e+00,1.0654670003323844e+01,4.7267234381119270e+00,3.7019395727641231e+00,1.0654670003323844e+01,1.0654670003323844e+01,3.7019395727641231e+00,1.0654670003323844e+01,3.7019395727641231e+00,2.9730142938367279e+00,2.9730142938367279e+00,0.0000000000000000e+00,3.7019395727641231e+00,3.7019395727641231e+00,1.0654670003323844e+01,3.7019395727641231e+00,6.4293146167813591e+00,1.0654670003323844e+01,9.7094028951542377e+00,6.4293146167813591e+00,9.7094028951542377e+00,1.0654670003323844e+01,6.4293146167813591e+00,1.0654670003323844e+01,9.7094028951542377e+00,1.0654670003323844e+01,1.0654670003323844e+01,4.7267234381119270e+00,6.4293146167813591e+00,9.7094028951542377e+00,9.5321586635691402e-01,8.3007737265696306e+00,7.7624011118801990e+00,1.8736167963052879e+00,3.7019395727641231e+00,3.7019395727641231e+00,6.4293146167813591e+00,0.0000000000000000e+00,4.7267234381119270e+00,9.7094028951542377e+00,6.4293146167813591e+00,4.7267234381119270e+00,9.7094028951542377e+00,9.7094028951542377e+00,2.9730142938367279e+00,3.7019395727641231e+00,6.4293146167813591e+00,5.6662480382449383e+00,6.4293146167813591e+00,1.0654670003323844e+01,2.9730142938367279e+00,6.4293146167813591e+00,5.6662480382449383e+00,9.7094028951542377e+00,9.7094028951542377e+00,9.5321586635691402e-01,9.7094028951542377e+00,0.0000000000000000e+00,8.3007737265696306e+00,1.8736167963052879e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6662480382449383e+00,1.8736167963052879e+00,1.0654670003323844e+01,1.0654670003323844e+01,9.5321586635691402e-01,6.4293146167813591e+00,1.8736167963052879e+00,1.0654670003323844e+01,3.7019395727641231e+00,1.0654670003323844e+01,9.7094028951542377e+00,5.6662480382449383e+00,1.0654670003323844e+01,1.0654670003323844e+01,9.7094028951542377e+00,0.0000000000000000e+00,7.7624011118801990e+00,6.4293146167813591e+00,7.7624011118801990e+00,9.7094028951542377e+00,7.7624011118801990e+00,4.7267234381119270e+00,3.7019395727641231e+00,1.0654670003323844e+01,2.9730142938367279e+00,8.3007737265696306e+00,5.6662480382449383e+00,3.7019395727641231e+00,8.3007737265696306e+00,1.0654670003323844e+01,7.7624011118801990e+00
