5.2444299967079999e+00,5.2444299967079999e+00,5.2444299967079999e+00,1.4143445817887232e+01,1.3721035835017940e+01,1.4143445817887232e+01,9.5957730733118005e+00,1.3721035835017940e+01,6.0332030284297433e+00,1.3721035835017940e+01,6.0332030284297433e+00,6.0332030284297433e+00,8.7214777219531348e-01,1.3721035835017940e+01,9.5957730733118005e+00,8.8389620204241162e+00,1.1627705661378931e+01,9.8569637486878623e+00,1.1627705661378931e+01,5.2444299967079999e+00,5.2444299967079999e+00,7.7516391434335059e+00,8.8389620204241162e+00,1.3721035835017940e+01,6.0332030284297433e+00,6.0332030284297433e+00,6.0332030284297433e+00,1.1627705661378931e+01,3.6437522442442511e+00,8.7214777219531348e-01,8.8389620204241162e+00,3.6437522442442511e+00,1.1627705661378931e+01,9.8569637486878623e+00,9.8569637486878623e+00,9.8569637486878623e+00,9.8569637486878623e+00,1.1627705661378931e+01,7.7516391434335059e+00,7.7516391434335059e+00,7.7516391434335059e+00,9.8569637486878623e+00,9.5957730733118005e+00,9.5957730733118005e+00,0.0000000000000000e+00,7.7516391434335059e+00,7.7516391434335059e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.3721035835017940e+01,1.1703792056498118e+01,2.0360670572752548e+00,9.5957730733118005e+00,2.9378031996672216e+00,5.2444299967079999e+00,5.2444299967079999e+00,2.0360670572752548e+00,6.0332030284297433e+00,8.8389620204241162e+00,9.8569637486878623e+00,5.2444299967079999e+00,4.5099249196821143e+00,1.1703792056498118e+01,1.1627705661378931e+01,6.0332030284297433e+00,1.1627705661378931e+01,1.1627705661378931e+01,1.1627705661378931e+01,1.1627705661378931e+01,4.5099249196821143e+00,2.0360670572752548e+00,8.8389620204241162e+00,1.3721035835017940e+01,8.8389620204241162e+00,8.8389620204241162e+00,1.1627705661378931e+01,5.2444299967079999e+00,5.2444299967079999e+00,8.8389620204241162e+00,1.1627705661378931e+01,8.8389620204241162e+00,3.6437522442442511e+00,6.0332030284297433e+00,1.1703792056498118e+01,1.3721035835017940e+01,1.1703792056498118e+01,5.2444299967079999e+00,3.6437522442442511e+00,9.8569637486878623e+00,1.1703792056498118e+01,1.1627705661378931e+01,2.0360670572752548e+00,4.5099249196821143e+00,5.2444299967079999e+00,1.1703792056498118e+01,1.1627705661378931e+01,7.7516391434335059e+00,2.9378031996672216e+00,8.8389620204241162e+00,7.7516391434335059e+00,1.1627705661378931e+01,1.1627705661378931e+01,7.7516391434335059e+00,2.0360670572752548e+00,1.3721035835017940e+01,2.0360670572752548e+00,1.1703792056498118e+01,8.8389620204241162e+00,9.5957730733118005e+00,1.1627705661378931e+01,9.5957730733118005e+00,6.0332030284297433e+00,8.8389620204241162e+00,1.1627705661378931e+01,7.7516391434335059e+00,9.8569637486878623e+00,9.5957730733118005e+00,1.4143445817887232e+01,1.1627705661378931e+01,5.2444299967079999e+00,6.0332030284297433e+00,5.2444299967079999e+00,1.1703792056498118e+01,9.5957730733118005e+00,9.5957730733118005e+00,1.4143445817887232e+01,9.5957730733118005e+00,2.9378031996672216e+00,9.5957730733118005e+00,9.5957730733118005e+00,1.1627705661378931e+01,9.5957730733118005e+00,9.5957730733118005e+00,9.5957730733118005e+00,9.5957730733118005e+00,1.1627705661378931e+01,9.8569637486878623e+00,1.1627705661378931e+01,9.8569637486878623e+00,6.0332030284297433e+00,5.2444299967079999e+00,8.8389620204241162e+00,1.1627705661378931e+01,7.7516391434335059e+00,1.1627705661378931e+01,8.7214777219531348e-01,7.7516391434335059e+00,9.5957730733118005e+00,7.7516391434335059e+00,1.1627705661378931e+01,3.6437522442442511e+00,8.8389620204241162e+00,6.0332030284297433e+00,8.8389620204241162e+00,8.8389620204241162e+00,2.9378031996672216e+00,8.8389620204241162e+00,8.8389620204241162e+00,6.0332030284297433e+00,7.7516391434335059e+00,9.5957730733118005e+00,1.1703792056498118e+01,5.2444299967079999e+00,5.2444299967079999e+00,0.0000000000000000e+00,8.7214777219531348e-01,8.7214777219531348e-01,8.7214777219531348e-01,1.1627705661378931e+01,9.5957730733118005e+00,3.6437522442442511e+00,1.3721035835017940e+01,8.8389620204241162e+00,8.8389620204241162e+00,8.7214777219531348e-01,8.8389620204241162e+00,8.8389620204241162e+00,2.9378031996672216e+00,8.8389620204241162e+00,1.4143445817887232e+01,0.0000000000000000e+00,6.0332030284297433e+00,9.5957730733118005e+00,2.0360670572752548e+00,1.4143445817887232e+01,4.5099249196821143e+00,1.3721035835017940e+01,1.4143445817887232e+01,4.5099249196821143e+00,4.5099249196821143e+00,4.5099249196821143e+00,9.5957730733118005e+00,9.5957730733118005e+00,4.5099249196821143e+00,4.5099249196821143e+00,4.5099249196821143e+00,4.5099249196821143e+00,9.5957730733118005e+00,4.5099249196821143e+00,4.5099249196821143e+00,2.0360670572752548e+00,9.8569637486878623e+00,1.4143445817887232e+01,1.3721035835017940e+01,6.0332030284297433e+00,5.2444299967079999e+00,6.0332030284297433e+00,1.1627705661378931e+01,4.5099249196821143e+00,9.5957730733118005e+00,8.7214777219531348e-01,6.0332030284297433e+00,3.6437522442442511e+00,9.8569637486878623e+00,1.3721035835017940e+01,1.1627705661378931e+01,4.5099249196821143e+00,4.5099249196821143e+00,1.4143445817887232e+01,5.2444299967079999e+00,1.4143445817887232e+01,9.5957730733118005e+00,2.0360670572752548e+00,9.5957730733118005e+00,8.7214777219531348e-01,4.5099249196821143e+00,4.5099249196821143e+00,2.0360670572752548e+00,1.1703792056498118e+01,6.0332030284297433e+00,2.0360670572752548e+00,2.0360670572752548e+00,1.4143445817887232e+01,8.7214777219531348e-01,4.5099249196821143e+00,2.9378031996672216e+00,1.1627705661378931e+01,2.9378031996672216e+00,2.9378031996672216e+00,1.1703792056498118e+01,1.1703792056498118e+01,1.1703792056498118e+01,1.1703792056498118e+01,1.3721035835017940e+01,4.5099249196821143e+00,1.3721035835017940e+01,7.7516391434335059e+00,1.1703792056498118e+01,9.5957730733118005e+00,1.3721035835017940e+01,8.8389620204241162e+00,2.0360670572752548e+00,1.1627705661378931e+01,9.5957730733118005e+00,6.0332030284297433e+00,9.5957730733118005e+00,1.3721035835017940e+01,7.7516391434335059e+00,1.4143445817887232e+01,1.1627705661378931e+01,1.1627705661378931e+01,1.3721035835017940e+01,1.1703792056498118e+01,8.8389620204241162e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,9.5957730733118005e+00,9.5957730733118005e+00,9.5957730733118005e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,2.0360670572752548e+00,6.0332030284297433e+00,1.1703792056498118e+01,4.5099249196821143e+00,9.5957730733118005e+00,5.2444299967079999e+00,7.7516391434335059e+00,1.3721035835017940e+01,1.1703792056498118e+01,9.5957730733118005e+00,9.5957730733118005e+00,6.0332030284297433e+00,6.0332030284297433e+00,1.1627705661378931e+01,9.5957730733118005e+00,8.8389620204241162e+00,8.8389620204241162e+00,2.0360670572752548e+00,7.7516391434335059e+00,1.4143445817887232e+01,8.8389620204241162e+00,9.5957730733118005e+00,9.5957730733118005e+00,1.3721035835017940e+01,9.5957730733118005e+00,1.1627705661378931e+01,7.7516391434335059e+00,2.0360670572752548e+00,9.5957730733118005e+00,1.4143445817887232e+01,5.2444299967079999e+00,5.2444299967079999e+00,9.5957730733118005e+00,8.8389620204241162e+00,1.3721035835017940e+01,4.5099249196821143e+00,1.3721035835017940e+01,6.0332030284297433e+00,9.5957730733118005e+00,9.5957730733118005e+00,2.0360670572752548e+00,2.0360670572752548e+00,5.2444299967079999e+00,1.1627705661378931e+01,1.4143445817887232e+01,1.1627705661378931e+01,5.2444299967079999e+00,4.5099249196821143e+00,1.1627705661378931e+01,6.0332030284297433e+00,4.5099249196821143e+00,2.9378031996672216e+00,7.7516391434335059e+00,2.9378031996672216e+00,9.5957730733118005e+00,1.3721035835017940e+01,6.0332030284297433e+00,5.2444299967079999e+00,1.3721035835017940e+01,6.0332030284297433e+00,9.5957730733118005e+00,0.0000000000000000e+00,5.2444299967079999e+00,8.8389620204241162e+00,2.9378031996672216e+00,9.5957730733118005e+00,5.2444299967079999e+00,9.5957730733118005e+00,8.8389620204241162e+00,1.1627705661378931e+01,8.8389620204241162e+00,8.8389620204241162e+00,8.8389620204241162e+00,9.5957730733118005e+00,8.8389620204241162e+00,3.6437522442442511e+00,2.0360670572752548e+00,5.2444299967079999e+00,1.4143445817887232e+01,5.2444299967079999e+00,1.1627705661378931e+01,1.1627705661378931e+01,5.2444299967079999e+00,5.2444299967079999e+00,1.1703792056498118e+01,8.8389620204241162e+00,2.9378031996672216e+00,1.1703792056498118e+01,1.1703792056498118e+01,8.7214777219531348e-01,1.4143445817887232e+01,1.4143445817887232e+01,8.8389620204241162e+00,8.7214777219531348e-01,6.0332030284297433e+00,1.1627705661378931e+01,1.1703792056498118e+01,1.4143445817887232e+01,7.7516391434335059e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.1703792056498118e+01,1.1627705661378931e+01,1.3721035835017940e+01,9.5957730733118005e+00,9.5957730733118005e+00,8.8389620204241162e+00,9.8569637486878623e+00,1.1627705661378931e+01,6.0332030284297433e+00,6.0332030284297433e+00,9.5957730733118005e+00,1.4143445817887232e+01,6.0332030284297433e+00,8.8389620204241162e+00,1.1703792056498118e+01,2.0360670572752548e+00,9.5957730733118005e+00,8.7214777219531348e-01,9.5957730733118005e+00,2.0360670572752548e+00,1.1627705661378931e+01,9.5957730733118005e+00,1.4143445817887232e+01,8.8389620204241162e+00,1.4143445817887232e+01,1.1627705661378931e+01,1.1627705661378931e+01,5.2444299967079999e+00,1.3721035835017940e+01,4.5099249196821143e+00,3.6437522442442511e+00,3.6437522442442511e+00,6.0332030284297433e+00,1.4143445817887232e+01,8.8389620204241162e+00,3.6437522442442511e+00,9.5957730733118005e+00,1.4143445817887232e+01,8.8389620204241162e+00,3.6437522442442511e+00,1.4143445817887232e+01,1.3721035835017940e+01,4.5099249196821143e+00,6.0332030284297433e+00,1.3721035835017940e+01,1.1627705661378931e+01,0.0000000000000000e+00,7.7516391434335059e+00,1.3721035835017940e+01,9.5957730733118005e+00,9.5957730733118005e+00,7.7516391434335059e+00,1.3721035835017940e+01,1.3721035835017940e+01,7.7516391434335059e+00,1.3721035835017940e+01,4.5099249196821143e+00,1.1627705661378931e+01,4.5099249196821143e+00,8.8389620204241162e+00,1.4143445817887232e+01,8.7214777219531348e-01,1.4143445817887232e+01,8.8389620204241162e+00,6.0332030284297433e+00,1.4143445817887232e+01,7.7516391434335059e+00,1.3721035835017940e+01,5.2444299967079999e+00,0.0000000000000000e+00,1.1627705661378931e+01,1.4143445817887232e+01,8.7214777219531348e-01,1.3721035835017940e+01,1.4143445817887232e+01,1.4143445817887232e+01,0.0000000000000000e+00,9.5957730733118005e+00,1.1703792056498118e+01,1.1703792056498118e+01,1.1703792056498118e+01,8.8389620204241162e+00,4.5099249196821143e+00,0.0000000000000000e+00,1.4143445817887232e+01,1.1703792056498118e+01,2.9378031996672216e+00,7.7516391434335059e+00,8.8389620204241162e+00,1.4143445817887232e+01,7.7516391434335059e+00,1.4143445817887232e+01,1.3721035835017940e+01,1.1627705661378931e+01,1.4143445817887232e+01,1.3721035835017940e+01,1.4143445817887232e+01,1.3721035835017940e+01,7.7516391434335059e+00,1.4143445817887232e+01,1.1627705661378931e+01,1.4143445817887232e+01,1.1703792056498118e+01,3.6437522442442511e+00,4.5099249196821143e+00,0.0000000000000000e+00,4.5099249196821143e+00,9.5957730733118005e+00,6.0332030284297433e+00,1.4143445817887232e+01,9.5957730733118005e+00,5.2444299967079999e+00,5.2444299967079999e+00,1.3721035835017940e+01,1.3721035835017940e+01,1.1627705661378931e+01,1.4143445817887232e+01,1.3721035835017940e+01,1.1627705661378931e+01,6.0332030284297433e+00,6.0332030284297433e+00,4.5099249196821143e+00,1.3721035835017940e+01,2.9378031996672216e+00,8.8389620204241162e+00,9.5957730733118005e+00,1.1627705661378931e+01,9.8569637486878623e+00,9.8569637486878623e+00,9.8569637486878623e+00,9.8569637486878623e+00,7.7516391434335059e+00,9.8569637486878623e+00,9.5957730733118005e+00,9.5957730733118005e+00,6.0332030284297433e+00,8.7214777219531348e-01,7.7516391434335059e+00,1.4143445817887232e+01,1.1703792056498118e+01,0.0000000000000000e+00,1.4143445817887232e+01,2.0360670572752548e+00,9.8569637486878623e+00,3.6437522442442511e+00,7.7516391434335059e+00,2.0360670572752548e+00,1.4143445817887232e+01,6.0332030284297433e+00,9.5957730733118005e+00,8.8389620204241162e+00,9.8569637486878623e+00,1.4143445817887232e+01,5.2444299967079999e+00,1.4143445817887232e+01,1.3721035835017940e+01,7.7516391434335059e+00,1.3721035835017940e+01,0.0000000000000000e+00,1.4143445817887232e+01,1.4143445817887232e+01,2.0360670572752548e+00,8.7214777219531348e-01,0.0000000000000000e+00,3.6437522442442511e+00,1.1703792056498118e+01,1.1703792056498118e+01,7.7516391434335059e+00,7.7516391434335059e+00,1.1627705661378931e+01,0.0000000000000000e+00,1.3721035835017940e+01,1.3721035835017940e+01,1.3721035835017940e+01,1.4143445817887232e+01,1.1627705661378931e+01,1.4143445817887232e+01,3.6437522442442511e+00,1.3721035835017940e+01,1.1627705661378931e+01,9.5957730733118005e+00,9.5957730733118005e+00,1.4143445817887232e+01,1.3721035835017940e+01,1.4143445817887232e+01,1.3721035835017940e+01,8.7214777219531348e-01,9.5957730733118005e+00,9.8569637486878623e+00,1.4143445817887232e+01,1.4143445817887232e+01,8.8389620204241162e+00,1.4143445817887232e+01,9.5957730733118005e+00,6.0332030284297433e+00,6.0332030284297433e+00,1.4143445817887232e+01,8.8389620204241162e+00,8.7214777219531348e-01,1.1627705661378931e+01,1.4143445817887232e+01,0.0000000000000000e+00,7.7516391434335059e+00,2.9378031996672216e+00,9.5957730733118005e+00,3.6437522442442511e+00,9.8569637486878623e+00,5.2444299967079999e+00,8.8389620204241162e+00,2.0360670572752548e+00,7.7516391434335059e+00,5.2444299967079999e+00,1.1627705661378931e+01,9.8569637486878623e+00,4.5099249196821143e+00,9.8569637486878623e+00,1.1627705661378931e+01,7.7516391434335059e+00,1.4143445817887232e+01,2.0360670572752548e+00,1.4143445817887232e+01,9.5957730733118005e+00,4.5099249196821143e+00,2.9378031996672216e+00,9.8569637486878623e+00,8.8389620204241162e+00,7.7516391434335059e+00,8.7214777219531348e-01,7.7516391434335059e+00,6.0332030284297433e+00,1.1703792056498118e+01,9.5957730733118005e+00,6.0332030284297433e+00,1.4143445817887232e+01,1.1627705661378931e+01,1.4143445817887232e+01,7.7516391434335059e+00,1.4143445817887232e+01,9.5957730733118005e+00,9.5957730733118005e+00,1.1703792056498118e+01,8.8389620204241162e+00,7.7516391434335059e+00,0.0000000000000000e+00,8.7214777219531348e-01,8.8389620204241162e+00,9.8569637486878623e+00,5.2444299967079999e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,2.0360670572752548e+00,0.0000000000000000e+00,1.1627705661378931e+01,2.9378031996672216e+00,1.4143445817887232e+01,8.8389620204241162e+00,7.7516391434335059e+00,1.1627705661378931e+01,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,1.3721035835017940e+01,6.0332030284297433e+00,2.0360670572752548e+00,1.4143445817887232e+01,2.0360670572752548e+00,3.6437522442442511e+00,4.5099249196821143e+00,8.8389620204241162e+00,5.2444299967079999e+00,5.2444299967079999e+00,9.5957730733118005e+00,9.5957730733118005e+00,9.8569637486878623e+00,5.2444299967079999e+00,5.2444299967079999e+00,9.8569637486878623e+00,7.7516391434335059e+00,9.8569637486878623e+00,1.3721035835017940e+01,1.1627705661378931e+01,1.1627705661378931e+01,8.8389620204241162e+00,1.1627705661378931e+01,1.1627705661378931e+01,9.8569637486878623e+00,8.8389620204241162e+00,9.5957730733118005e+00,1.1703792056498118e+01,1.1703792056498118e+01,9.8569637486878623e+00,1.3721035835017940e+01,4.5099249196821143e+00,1.4143445817887232e+01,8.8389620204241162e+00,2.0360670572752548e+00,8.8389620204241162e+00,1.3721035835017940e+01,9.5957730733118005e+00,1.1703792056498118e+01,1.1627705661378931e+01,9.8569637486878623e+00,1.1703792056498118e+01,1.4143445817887232e+01,1.1703792056498118e+01,1.3721035835017940e+01,2.9378031996672216e+00,1.4143445817887232e+01,7.7516391434335059e+00,7.7516391434335059e+00,1.1627705661378931e+01,9.5957730733118005e+00,2.9378031996672216e+00,2.0360670572752548e+00,1.4143445817887232e+01,7.7516391434335059e+00,0.0000000000000000e+00,4.5099249196821143e+00,6.0332030284297433e+00,1.4143445817887232e+01,1.4143445817887232e+01,3.6437522442442511e+00,1.4143445817887232e+01,1.3721035835017940e+01,6.0332030284297433e+00,9.5957730733118005e+00,2.0360670572752548e+00,4.5099249196821143e+00,9.5957730733118005e+00,9.5957730733118005e+00,9.5957730733118005e+00,6.0332030284297433e+00,9.5957730733118005e+00,2.0360670572752548e+00,8.7214777219531348e-01,6.0332030284297433e+00,2.0360670572752548e+00,1.1703792056498118e+01,6.0332030284297433e+00,1.3721035835017940e+01,1.1703792056498118e+01,4.5099249196821143e+00,7.7516391434335059e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,5.2444299967079999e+00,4.5099249196821143e+00,1.3721035835017940e+01,1.1627705661378931e+01,8.7214777219531348e-01,7.7516391434335059e+00,7.7516391434335059e+00,1.3721035835017940e+01,8.7214777219531348e-01,7.7516391434335059e+00,1.1703792056498118e+01,1.4143445817887232e+01,1.4143445817887232e+01,9.8569637486878623e+00,6.0332030284297433e+00,1.1627705661378931e+01,3.6437522442442511e+00,8.7214777219531348e-01,6.0332030284297433e+00,1.1627705661378931e+01,7.7516391434335059e+00,5.2444299967079999e+00,1.4143445817887232e+01,5.2444299967079999e+00,1.3721035835017940e+01,1.3721035835017940e+01,3.6437522442442511e+00,7.7516391434335059e+00,1.4143445817887232e+01,8.7214777219531348e-01,1.4143445817887232e+01,1.1703792056498118e+01,1.1627705661378931e+01,8.8389620204241162e+00,1.1627705661378931e+01,3.6437522442442511e+00,7.7516391434335059e+00,7.7516391434335059e+00,8.8389620204241162e+00,8.8389620204241162e+00,6.0332030284297433e+00,7.7516391434335059e+00,8.8389620204241162e+00,8.8389620204241162e+00,5.2444299967079999e+00,5.2444299967079999e+00,1.4143445817887232e+01,1.3721035835017940e+01,8.8389620204241162e+00,5.2444299967079999e+00,8.8389620204241162e+00,8.8389620204241162e+00,7.7516391434335059e+00,1.1703792056498118e+01,2.0360670572752548e+00,1.1627705661378931e+01,1.1627705661378931e+01,4.5099249196821143e+00,1.4143445817887232e+01,2.0360670572752548e+00,1.1703792056498118e+01,1.1703792056498118e+01,9.8569637486878623e+00,1.4143445817887232e+01,8.7214777219531348e-01,9.8569637486878623e+00,4.5099249196821143e+00,1.3721035835017940e+01,1.3721035835017940e+01,8.7214777219531348e-01,1.3721035835017940e+01,1.4143445817887232e+01,5.2444299967079999e+00,1.4143445817887232e+01,1.4143445817887232e+01,9.8569637486878623e+00,8.8389620204241162e+00,5.2444299967079999e+00,7.7516391434335059e+00,0.0000000000000000e+00,7.7516391434335059e+00,1.4143445817887232e+01,9.8569637486878623e+00,1.4143445817887232e+01,2.9378031996672216e+00,1.1627705661378931e+01,2.0360670572752548e+00,6.0332030284297433e+00,1.3721035835017940e+01,1.3721035835017940e+01,1.4143445817887232e+01,9.5957730733118005e+00,8.7214777219531348e-01,1.3721035835017940e+01,3.6437522442442511e+00,5.2444299967079999e+00,6.0332030284297433e+00,3.6437522442442511e+00,2.0360670572752548e+00,7.7516391434335059e+00,1.3721035835017940e+01,9.5957730733118005e+00,9.5957730733118005e+00,4.5099249196821143e+00,1.4143445817887232e+01,1.4143445817887232e+01,9.5957730733118005e+00,9.8569637486878623e+00,1.4143445817887232e+01,2.0360670572752548e+00,1.1627705661378931e+01,4.5099249196821143e+00,1.3721035835017940e+01,1.3721035835017940e+01,1.4143445817887232e+01,8.8389620204241162e+00,3.6437522442442511e+00,3.6437522442442511e+00,2.0360670572752548e+00,1.1627705661378931e+01,1.4143445817887232e+01,1.4143445817887232e+01,4.5099249196821143e+00,1.3721035835017940e+01,4.5099249196821143e+00,1.1703792056498118e+01,3.6437522442442511e+00,1.4143445817887232e+01,8.8389620204241162e+00,3.6437522442442511e+00,1.3721035835017940e+01,4.5099249196821143e+00,4.5099249196821143e+00,2.0360670572752548e+00,1.4143445817887232e+01,1.1703792056498118e+01,7.7516391434335059e+00,6.0332030284297433e+00,7.7516391434335059e+00,7.7516391434335059e+00,5.2444299967079999e+00,7.7516391434335059e+00,7.7516391434335059e+00,5.2444299967079999e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.3721035835017940e+01,7.7516391434335059e+00,3.6437522442442511e+00,1.3721035835017940e+01,1.3721035835017940e+01,7.7516391434335059e+00,9.8569637486878623e+00,5.2444299967079999e+00,1.3721035835017940e+01,9.5957730733118005e+00,7.7516391434335059e+00,4.5099249196821143e+00,7.7516391434335059e+00,3.6437522442442511e+00,1.4143445817887232e+01,9.5957730733118005e+00,1.1627705661378931e+01,9.5957730733118005e+00,7.7516391434335059e+00,1.3721035835017940e+01,1.1703792056498118e+01,1.4143445817887232e+01,1.3721035835017940e+01,3.6437522442442511e+00,3.6437522442442511e+00,4.5099249196821143e+00,1.1627705661378931e+01,7.7516391434335059e+00,8.7214777219531348e-01,1.4143445817887232e+01,9.8569637486878623e+00,9.5957730733118005e+00,1.4143445817887232e+01,3.6437522442442511e+00,1.1703792056498118e+01,8.7214777219531348e-01,1.3721035835017940e+01,9.8569637486878623e+00,5.2444299967079999e+00,1.1627705661378931e+01,1.1627705661378931e+01,1.3721035835017940e+01,1.1627705661378931e+01,1.1627705661378931e+01,1.1627705661378931e+01,1.1627705661378931e+01,6.0332030284297433e+00,1.1627705661378931e+01,1.4143445817887232e+01,8.7214777219531348e-01,1.1703792056498118e+01,1.1627705661378931e+01,7.7516391434335059e+00,1.1627705661378931e+01,1.1703792056498118e+01,1.1627705661378931e+01,1.3721035835017940e+01,1.3721035835017940e+01,7.7516391434335059e+00,8.7214777219531348e-01,1.1627705661378931e+01,4.5099249196821143e+00,0.0000000000000000e+00,1.1627705661378931e+01,3.6437522442442511e+00,1.1703792056498118e+01,3.6437522442442511e+00,4.5099249196821143e+00,4.5099249196821143e+00,8.7214777219531348e-01,1.1627705661378931e+01,1.1703792056498118e+01,1.1703792056498118e+01,5.2444299967079999e+00,1.1703792056498118e+01,1.1703792056498118e+01,2.0360670572752548e+00,1.4143445817887232e+01,1.4143445817887232e+01,8.8389620204241162e+00,5.2444299967079999e+00,2.0360670572752548e+00,5.2444299967079999e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.4143445817887232e+01,1.1703792056498118e+01,1.1627705661378931e+01,2.9378031996672216e+00,9.8569637486878623e+00,1.1627705661378931e+01,0.0000000000000000e+00,2.9378031996672216e+00,4.5099249196821143e+00,8.8389620204241162e+00,0.0000000000000000e+00,2.9378031996672216e+00,0.0000000000000000e+00,4.5099249196821143e+00,1.1703792056498118e+01,3.6437522442442511e+00,1.1703792056498118e+01,1.4143445817887232e+01,2.9378031996672216e+00,0.0000000000000000e+00,8.8389620204241162e+00,1.4143445817887232e+01,1.4143445817887232e+01,1.1703792056498118e+01,1.1703792056498118e+01,2.0360670572752548e+00,1.3721035835017940e+01,9.5957730733118005e+00,2.0360670572752548e+00,1.4143445817887232e+01,1.3721035835017940e+01,1.3721035835017940e+01,1.1627705661378931e+01,9.5957730733118005e+00,7.7516391434335059e+00,6.0332030284297433e+00,1.4143445817887232e+01,1.1627705661378931e+01,1.3721035835017940e+01,6.0332030284297433e+00,1.4143445817887232e+01,2.0360670572752548e+00,1.1703792056498118e+01,1.1703792056498118e+01,6.0332030284297433e+00,8.8389620204241162e+00,8.8389620204241162e+00,9.5957730733118005e+00
